class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.6817013025283813,0.4964250326156616,-0.03695840388536453,0.9995490312576294,0.6923995614051819,0.48131832480430603,-0.037852756679058075,0.9996575117111206,0.6947835683822632,0.482116162776947,-0.03778054565191269,0.9997460842132568,0.6973813772201538,0.4831031858921051,-0.037780724465847015,0.9997226595878601,0.6880881190299988,0.4795433580875397,-0.023067273199558258,0.9995124340057373,0.6873816847801208,0.4789775013923645,-0.023097382858395576,0.9995363354682922,0.6866276860237122,0.47841471433639526,-0.02312009409070015,0.9994850158691406,0.7065415978431702,0.49272701144218445,-0.018875010311603546,0.9996879696846008,0.6928218007087708,0.48501747846603394,0.04597581550478935,0.9995465278625488,0.6845442056655884,0.5125274658203125,-0.029301553964614868,0.9993125200271606,0.6791936159133911,0.5111777782440186,-0.011034199967980385,0.9989912509918213,0.718879759311676,0.564046323299408,-0.04841390624642372,0.998819887638092,0.6701998114585876,0.5402966141700745,0.07273969799280167,0.996481716632843,0.6803818941116333,0.6032441258430481,-0.10171446949243546,0.8492962121963501,0.6380195617675781,0.5503809452056885,-0.01319332979619503,0.48983243107795715,0.688442051410675,0.5551412105560303,-0.058530718088150024,0.7669134736061096,0.6839510202407837,0.5372776389122009,-0.09940335899591446,0.33769774436950684,0.6898442506790161,0.5309439301490784,-0.06634853780269623,0.7079842686653137,0.6951391100883484,0.5378257036209106,-0.1050138846039772,0.25934934616088867,0.6980665922164917,0.5270928740501404,-0.06305976957082748,0.6959457397460938,0.7044098377227783,0.5402171015739441,-0.09231194853782654,0.24777047336101532,0.6963776350021362,0.5394611954689026,-0.05602582171559334,0.637590765953064,0.701228678226471,0.5429275631904602,-0.0968666523694992,0.25236836075782776,0.7404304146766663,0.755753219127655,-0.049723487347364426,0.9997546076774597,0.7002218961715698,0.7468958497047424,0.0497494637966156,0.999693751335144,0.7019974589347839,0.7373881936073303,-0.2842939794063568,0.9965916872024536,0.6244772672653198,0.7199704647064209,-0.06726448237895966,0.9457506537437439,0.7268428802490234,0.8843086957931519,-0.22621949017047882,0.9950336813926697,0.6799866557121277,0.8413066267967224,-0.0098214540630579,0.9496244788169861,0.7393022179603577,0.9034283757209778,-0.2204994410276413,0.9661014080047607,0.6941434144973755,0.8601450324058533,-0.005078782327473164,0.8945479393005371,0.7009172439575195,0.9299312829971313,-0.2879377007484436,0.9930312037467957,0.6438995599746704,0.8814940452575684,-0.0502207949757576,0.962805986404419
up,0.6828361749649048,0.25381094217300415,-0.1448768675327301,0.9995474219322205,0.690156877040863,0.24221394956111908,-0.14044524729251862,0.9995966553688049,0.6925585269927979,0.24304670095443726,-0.1404607892036438,0.9996946454048157,0.695271372795105,0.24400874972343445,-0.14045092463493347,0.9996780753135681,0.6854380369186401,0.24037782847881317,-0.1277163177728653,0.9994745254516602,0.6844421625137329,0.24012506008148193,-0.12770555913448334,0.9993711113929749,0.6835262775421143,0.24001653492450714,-0.1277484893798828,0.9992446899414062,0.7019059658050537,0.2519770860671997,-0.0874481052160263,0.9996775984764099,0.6870609521865845,0.2482127547264099,-0.031374625861644745,0.9991616606712341,0.6865544319152832,0.27026665210723877,-0.12427864968776703,0.9991724491119385,0.6802002787590027,0.2679225504398346,-0.10799805074930191,0.9989243149757385,0.717038631439209,0.325670450925827,-0.1187620759010315,0.9994980692863464,0.6660856008529663,0.32442307472229004,0.0348861925303936,0.9949061274528503,0.680669367313385,0.32467472553253174,-0.26896932721138,0.9486683011054993,0.6277905702590942,0.31178906559944153,-0.09506183117628098,0.5784266591072083,0.6907171607017517,0.29471123218536377,-0.35110679268836975,0.8787862062454224,0.6666537523269653,0.29379069805145264,-0.2590116262435913,0.5049071907997131,0.697149395942688,0.2869284749031067,-0.38707107305526733,0.8480128049850464,0.6798300743103027,0.29145801067352295,-0.28676486015319824,0.40815719962120056,0.69960618019104,0.2904791831970215,-0.3896002173423767,0.843544065952301,0.68748539686203,0.2939179241657257,-0.27495068311691284,0.39412349462509155,0.6970041394233704,0.29609331488609314,-0.3551098704338074,0.7915034294128418,0.6848195195198059,0.29740065336227417,-0.26086217164993286,0.3889325261116028,0.7152515649795532,0.555115818977356,-0.06931471824645996,0.9998713731765747,0.6825268864631653,0.561338484287262,0.06937061250209808,0.9996973276138306,0.7163529992103577,0.7177094221115112,-0.08968352526426315,0.9962133169174194,0.6875673532485962,0.7093733549118042,0.15188883244991302,0.9407826066017151,0.7316361665725708,0.8784275650978088,-0.061211537569761276,0.9970889091491699,0.6811512112617493,0.8485521078109741,0.29834213852882385,0.9571971297264099,0.7434021830558777,0.907279908657074,-0.06543520092964172,0.9712523221969604,0.6892053484916687,0.8697042465209961,0.30716943740844727,0.9052672982215881,0.6992815136909485,0.9264675378799438,-0.1834549754858017,0.9955855011940002,0.6395025253295898,0.8807724714279175,0.2311181128025055,0.9679157137870789
up,0.6926597356796265,0.2448691874742508,-0.19516415894031525,0.9997442960739136,0.6982267498970032,0.23383687436580658,-0.1793069690465927,0.9998223185539246,0.7017614245414734,0.23468954861164093,-0.17930229008197784,0.9998447895050049,0.7039564847946167,0.23574864864349365,-0.17930451035499573,0.9998338222503662,0.6876430511474609,0.2344435602426529,-0.17923617362976074,0.9997673034667969,0.684282660484314,0.2354809045791626,-0.1792123168706894,0.9997158646583557,0.6808182597160339,0.23664750158786774,-0.17913928627967834,0.9997342824935913,0.7089540958404541,0.24672509729862213,-0.08724794536828995,0.9997971057891846,0.6771317720413208,0.24834586679935455,-0.08629129827022552,0.9997368454933167,0.699220597743988,0.2652009129524231,-0.1623094230890274,0.9995692372322083,0.6861445903778076,0.26466336846351624,-0.16204917430877686,0.999527096748352,0.7302220463752747,0.338009238243103,-0.09941940009593964,0.9989205598831177,0.656227171421051,0.334534615278244,-0.10342516750097275,0.9982593059539795,0.7566739916801453,0.3251984417438507,-0.3707667291164398,0.9406043291091919,0.6341263055801392,0.3033384382724762,-0.3915542960166931,0.8824363946914673,0.7529255151748657,0.30767273902893066,-0.6019434928894043,0.7904567122459412,0.6395063400268555,0.3053726553916931,-0.649855375289917,0.7249488234519958,0.7524622678756714,0.3149861693382263,-0.6529231667518616,0.7307474613189697,0.6362622976303101,0.3129224479198456,-0.7015281915664673,0.6550785303115845,0.7475885152816772,0.31121397018432617,-0.6462901830673218,0.7298644781112671,0.6416727900505066,0.31035152077674866,-0.6937243342399597,0.6511715054512024,0.745391309261322,0.31186607480049133,-0.6080613732337952,0.709681510925293,0.6446925401687622,0.311076283454895,-0.6571019887924194,0.6557000875473022,0.7142916917800903,0.5681905746459961,-0.005197412800043821,0.9997434020042419,0.667846143245697,0.5686779022216797,0.00496936310082674,0.9997316002845764,0.7332760095596313,0.7226132154464722,-0.007777218706905842,0.9908665418624878,0.6494218707084656,0.7233089804649353,0.019002754241228104,0.9802948832511902,0.7445856332778931,0.8750765323638916,0.06553026288747787,0.9876893162727356,0.6412711143493652,0.8746922612190247,0.10925370454788208,0.9836827516555786,0.7382156848907471,0.8985825181007385,0.06465508043766022,0.9326428174972534,0.6465402841567993,0.8950052261352539,0.11050225794315338,0.926580548286438,0.7610142827033997,0.9238404035568237,-0.04356585070490837,0.9814196825027466,0.622843325138092,0.9236829280853271,0.017295360565185547,0.9807335138320923
down,0.6884960532188416,0.5131876468658447,-0.12863506376743317,0.9999565482139587,0.6928924322128296,0.500733494758606,-0.11152118444442749,0.9999649524688721,0.696357250213623,0.5007460117340088,-0.11152006685733795,0.9999561905860901,0.6992932558059692,0.5009148716926575,-0.11155487596988678,0.9999616146087646,0.6830793023109436,0.5015668869018555,-0.11188584566116333,0.9999537467956543,0.6799913048744202,0.5023686289787292,-0.11189951002597809,0.9999416470527649,0.6775310635566711,0.5034513473510742,-0.11186270415782928,0.9999416470527649,0.7036038041114807,0.5100192427635193,-0.03253819793462753,0.9999557733535767,0.6739581823348999,0.5132090449333191,-0.034398697316646576,0.9999421834945679,0.6955143213272095,0.5296119451522827,-0.10158680379390717,0.9999299645423889,0.6829272508621216,0.5290636420249939,-0.10177053511142731,0.9999117255210876,0.7281082272529602,0.5947489142417908,-0.03406836837530136,0.9979299306869507,0.6523575782775879,0.5949321985244751,-0.04287114366889,0.9985970854759216,0.7564743757247925,0.6083999276161194,-0.21139995753765106,0.9511653780937195,0.6361861824989319,0.5983161926269531,-0.20880167186260223,0.9561444520950317,0.7529047131538391,0.5661100745201111,-0.37618982791900635,0.9504127502441406,0.6291687488555908,0.5762385725975037,-0.38502970337867737,0.9497705101966858,0.7558408379554749,0.567479133605957,-0.4127350449562073,0.9220544099807739,0.6218550801277161,0.5771410465240479,-0.42223089933395386,0.9182618260383606,0.7477869391441345,0.5685797929763794,-0.4009961485862732,0.9177937507629395,0.6269250512123108,0.5757408142089844,-0.4160541594028473,0.9149761199951172,0.7488788366317749,0.5746328830718994,-0.37821680307388306,0.9053497910499573,0.6313011646270752,0.577666699886322,-0.38957276940345764,0.9080158472061157,0.7149592041969299,0.7738173604011536,0.00195206084754318,0.9997812509536743,0.6657111048698425,0.7725951075553894,-0.0018873976077884436,0.9998370409011841,0.7711844444274902,0.7596568465232849,-0.18747173249721527,0.9945744872093201,0.60456383228302,0.7616896629333496,-0.19594573974609375,0.996752917766571,0.7430855631828308,0.8762385249137878,-0.036883287131786346,0.9857990741729736,0.6392568349838257,0.8774580359458923,-0.033926546573638916,0.993658721446991,0.7327345013618469,0.896775484085083,-0.02537929080426693,0.9560946822166443,0.650904655456543,0.8954086899757385,-0.02073647268116474,0.9657601714134216,0.7566031217575073,0.9197931289672852,-0.08679847419261932,0.9728420376777649,0.6227057576179504,0.924375057220459,-0.08265646547079086,0.9841055274009705
up,0.6907644867897034,0.2468569576740265,-0.18505698442459106,0.9999904632568359,0.6966850161552429,0.23332040011882782,-0.16972996294498444,0.9999905824661255,0.6998910903930664,0.2340853214263916,-0.16972365975379944,0.9999876618385315,0.7025817632675171,0.23498308658599854,-0.169698566198349,0.9999892115592957,0.686353862285614,0.23348009586334229,-0.1709667593240738,0.9999867677688599,0.6830363869667053,0.23436753451824188,-0.17094449698925018,0.999983549118042,0.6797686815261841,0.23552027344703674,-0.17085202038288116,0.9999832510948181,0.7084523439407349,0.2455761730670929,-0.07488126307725906,0.9999893307685852,0.6758661866188049,0.248035728931427,-0.07089182734489441,0.9999856352806091,0.6975346803665161,0.26611265540122986,-0.15356238186359406,0.9999866485595703,0.6847034096717834,0.2661837935447693,-0.15078136324882507,0.9999831318855286,0.7306544780731201,0.3383742570877075,-0.07766708731651306,0.9994720816612244,0.6568423509597778,0.3326982855796814,-0.08195588737726212,0.9996448755264282,0.7571001052856445,0.33542218804359436,-0.3365847170352936,0.968183159828186,0.6340566873550415,0.3028399646282196,-0.3480638265609741,0.9702233672142029,0.7565276622772217,0.3050062656402588,-0.5387604236602783,0.9491569399833679,0.6349701881408691,0.3021271526813507,-0.5996922850608826,0.9346765875816345,0.7570964097976685,0.3063195049762726,-0.5851427912712097,0.9224711656570435,0.6329370141029358,0.3078293800354004,-0.6569564938545227,0.8959336876869202,0.7527743577957153,0.3054981529712677,-0.5755976438522339,0.9191341996192932,0.6370134353637695,0.3060673475265503,-0.6529175043106079,0.892180860042572,0.7506722807884216,0.3078470528125763,-0.5424528121948242,0.9015105962753296,0.6401897668838501,0.30759331583976746,-0.6076381802558899,0.8825575709342957,0.7144522666931152,0.5642130374908447,-0.004837796092033386,0.9999040365219116,0.6671054363250732,0.5644850134849548,0.004651953931897879,0.9999164938926697,0.7249420285224915,0.7184862494468689,0.00399062130600214,0.994499146938324,0.6583258509635925,0.7202050089836121,0.009419476613402367,0.9972931146621704,0.7451356649398804,0.875905454158783,0.09088878333568573,0.9906497001647949,0.6402956247329712,0.8732538819313049,0.10318086296319962,0.9946503639221191,0.7382920384407043,0.8980709314346313,0.09162290394306183,0.9223141074180603,0.6462351083755493,0.8955410718917847,0.10508205741643906,0.9262720942497253,0.7612284421920776,0.9233739376068115,-0.012360735796391964,0.9811238050460815,0.6238458156585693,0.924222469329834,0.006841727532446384,0.9872411489486694
up,0.6911855340003967,0.24656814336776733,-0.18268749117851257,0.9999934434890747,0.6967443227767944,0.23438630998134613,-0.1674966961145401,0.9999935626983643,0.6999630928039551,0.2350045144557953,-0.1674918830394745,0.9999915957450867,0.7025441527366638,0.23568414151668549,-0.1674843728542328,0.9999925494194031,0.6864382028579712,0.23469507694244385,-0.16753771901130676,0.9999911785125732,0.683096170425415,0.23569738864898682,-0.167525976896286,0.9999890923500061,0.6797997951507568,0.2367018163204193,-0.16745024919509888,0.999988853931427,0.7079020738601685,0.2456386387348175,-0.07575610280036926,0.9999926686286926,0.6758679151535034,0.2483709752559662,-0.07552729547023773,0.9999901652336121,0.6979536414146423,0.26544979214668274,-0.1507275551557541,0.9999908804893494,0.6850675940513611,0.26533937454223633,-0.1509263813495636,0.9999883770942688,0.7306647896766663,0.33809322118759155,-0.08475477248430252,0.9993510246276855,0.6563792824745178,0.3317594826221466,-0.08696062862873077,0.9996201395988464,0.7568157315254211,0.3369341194629669,-0.3163987398147583,0.9624775648117065,0.632441520690918,0.3023533225059509,-0.3450213670730591,0.9651209115982056,0.7546775937080383,0.3074260652065277,-0.5157198309898376,0.9199298024177551,0.6369891166687012,0.3013688921928406,-0.580053448677063,0.8933374285697937,0.7555142641067505,0.3102222979068756,-0.5589252710342407,0.8866862654685974,0.6343656182289124,0.3052213788032532,-0.6264290809631348,0.8423919677734375,0.7512405514717102,0.30659911036491394,-0.5507835149765015,0.8841318488121033,0.6382313966751099,0.3039100766181946,-0.6195738315582275,0.8387959003448486,0.7489880919456482,0.3089660108089447,-0.519569993019104,0.8666766881942749,0.6413743495941162,0.3054964244365692,-0.5867003798484802,0.8351918458938599,0.7143627405166626,0.5681416392326355,-0.005725387949496508,0.9998633861541748,0.6675267219543457,0.5682746171951294,0.005526411347091198,0.9998922944068909,0.7240692973136902,0.7206993699073792,0.011566354893147945,0.9941557049751282,0.6578807234764099,0.7214633226394653,0.017491457983851433,0.9969956874847412,0.7450553178787231,0.8757263422012329,0.09500671923160553,0.9923610091209412,0.6404575109481812,0.8741890788078308,0.10759146511554718,0.9953713417053223,0.7398734092712402,0.8980791568756104,0.09552758932113647,0.922636091709137,0.6461537480354309,0.895489513874054,0.10951825231313705,0.9260713458061218,0.7602701783180237,0.9221740961074829,-0.0061234766617417336,0.9847301840782166,0.6242680549621582,0.9241136908531189,0.016392434015870094,0.9889130592346191
up,0.6912094354629517,0.2462431788444519,-0.18146617710590363,0.9999942183494568,0.6967617273330688,0.23396754264831543,-0.16602779924869537,0.9999942779541016,0.6999889016151428,0.23448416590690613,-0.16602273285388947,0.9999924898147583,0.7025282979011536,0.23511745035648346,-0.1660093516111374,0.9999933242797852,0.6864417791366577,0.23485340178012848,-0.1654798984527588,0.9999924302101135,0.6830888390541077,0.2359592467546463,-0.16547034680843353,0.9999906420707703,0.6797819137573242,0.2369854748249054,-0.16541460156440735,0.9999904632568359,0.7078035473823547,0.24509504437446594,-0.07509846240282059,0.9999935030937195,0.67586749792099,0.24808523058891296,-0.07392199337482452,0.9999912977218628,0.6980290412902832,0.2649470567703247,-0.14942452311515808,0.9999918341636658,0.6850839853286743,0.26465892791748047,-0.14904335141181946,0.9999896287918091,0.7306869029998779,0.33905699849128723,-0.08171726763248444,0.9992271661758423,0.6563431024551392,0.332173228263855,-0.08053099364042282,0.9995818138122559,0.7570138573646545,0.335283100605011,-0.32230639457702637,0.9608626961708069,0.6325153112411499,0.305124968290329,-0.3396494686603546,0.962165355682373,0.75345778465271,0.30475616455078125,-0.5263511538505554,0.9068424105644226,0.63697350025177,0.30221521854400635,-0.5827022194862366,0.8799145221710205,0.7528558969497681,0.30873075127601624,-0.5711045861244202,0.8681628108024597,0.633577823638916,0.30570071935653687,-0.6301218867301941,0.824188768863678,0.7486464381217957,0.30600032210350037,-0.5616990327835083,0.8657452464103699,0.637718677520752,0.3039379119873047,-0.6240223050117493,0.8210126757621765,0.7469898462295532,0.30807241797447205,-0.529836118221283,0.8486047983169556,0.640884280204773,0.30584779381752014,-0.5897865891456604,0.8196486830711365,0.7142338752746582,0.568426251411438,-0.007007949985563755,0.9998469352722168,0.6676126718521118,0.5690757036209106,0.006797181908041239,0.9998803734779358,0.7235007286071777,0.7207245826721191,0.01208374835550785,0.9938846230506897,0.6579068899154663,0.7219852209091187,0.02019323594868183,0.9967247843742371,0.7450373768806458,0.8748669028282166,0.10166702419519424,0.9929962754249573,0.6404824256896973,0.8743545413017273,0.1169619932770729,0.9955996870994568,0.7401701211929321,0.8977101445198059,0.1027052029967308,0.9223626852035522,0.646174430847168,0.8957533240318298,0.11946959793567657,0.9266937971115112,0.7593672871589661,0.9215571284294128,-0.00018570423708297312,0.9862045645713806,0.6243321299552917,0.9240936040878296,0.02505130134522915,0.9895218014717102
up,0.6912046670913696,0.24644732475280762,-0.18165314197540283,0.9999948143959045,0.6967650055885315,0.23408891260623932,-0.1657857745885849,0.9999948740005493,0.7000005841255188,0.23455564677715302,-0.16578291356563568,0.9999932050704956,0.7025272250175476,0.23516565561294556,-0.1657733917236328,0.9999940395355225,0.6864425539970398,0.2351367175579071,-0.1652115136384964,0.9999933242797852,0.6830793619155884,0.2362087219953537,-0.165200874209404,0.9999917149543762,0.6797648072242737,0.23717735707759857,-0.16514143347740173,0.9999915957450867,0.707838773727417,0.24523337185382843,-0.07450004667043686,0.9999940991401672,0.6759010553359985,0.24796880781650543,-0.07339686155319214,0.9999921321868896,0.6980392336845398,0.26512062549591064,-0.14928284287452698,0.9999926686286926,0.6850873231887817,0.2647087872028351,-0.14879539608955383,0.9999906420707703,0.7307807207107544,0.33912235498428345,-0.08209876716136932,0.9991626739501953,0.6565437912940979,0.33231934905052185,-0.08053693920373917,0.9995706081390381,0.7575653791427612,0.3367861211299896,-0.3335602283477783,0.9606702327728271,0.633503794670105,0.3073296546936035,-0.3435136377811432,0.9612487554550171,0.7534255385398865,0.3045576810836792,-0.5455331206321716,0.9021267294883728,0.6369515061378479,0.30235540866851807,-0.59261155128479,0.8794536590576172,0.7523464560508728,0.30867379903793335,-0.5922654271125793,0.861681342124939,0.6329771280288696,0.3049951493740082,-0.6413684487342834,0.8240640759468079,0.7480347752571106,0.30611634254455566,-0.581899881362915,0.8593248724937439,0.6373952627182007,0.30341774225234985,-0.6350600123405457,0.8211003541946411,0.7466753125190735,0.3080204725265503,-0.5490022897720337,0.8423234224319458,0.6406398415565491,0.3056856691837311,-0.5998464822769165,0.8197337985038757,0.7142788767814636,0.5681866407394409,-0.0075524249114096165,0.9998358488082886,0.668016254901886,0.5691813230514526,0.007348211016505957,0.9998714327812195,0.7238208055496216,0.7204122543334961,0.005048115272074938,0.9935736656188965,0.6577527523040771,0.7220664024353027,0.013758264482021332,0.9964855909347534,0.7450282573699951,0.8746374249458313,0.09215863049030304,0.9931457042694092,0.6405125856399536,0.8744491338729858,0.10690301656723022,0.9956293106079102,0.740155816078186,0.897685170173645,0.09297063201665878,0.9214354157447815,0.6461787819862366,0.896001935005188,0.10898305475711823,0.9261890649795532,0.7589026689529419,0.9214487671852112,-0.009767794981598854,0.9866630434989929,0.6243671178817749,0.9239953756332397,0.014043398201465607,0.9896636605262756
up,0.6911945939064026,0.24676045775413513,-0.1874876171350479,0.999995768070221,0.696778416633606,0.2343074232339859,-0.1715352088212967,0.9999958872795105,0.700031042098999,0.2346765547990799,-0.1715395450592041,0.9999944567680359,0.7025381326675415,0.2352537214756012,-0.17153190076351166,0.9999951124191284,0.6864548921585083,0.23573392629623413,-0.17061173915863037,0.999994695186615,0.6830735802650452,0.236826092004776,-0.17059962451457977,0.9999934434890747,0.679753303527832,0.23783743381500244,-0.17053841054439545,0.9999933242797852,0.7080778479576111,0.24545328319072723,-0.08085928857326508,0.9999951720237732,0.6761024594306946,0.24852265417575836,-0.07664650678634644,0.9999934434890747,0.6981030106544495,0.2654029428958893,-0.15530820190906525,0.9999939203262329,0.6851049661636353,0.26512855291366577,-0.15419089794158936,0.9999921917915344,0.7314208149909973,0.3398914039134979,-0.09327560663223267,0.9991101622581482,0.6570602655410767,0.33301305770874023,-0.08638803660869598,0.9995446801185608,0.7581444978713989,0.33646515011787415,-0.3551792502403259,0.9607828259468079,0.6355500221252441,0.30826762318611145,-0.35620930790901184,0.9583378434181213,0.7533098459243774,0.30592742562294006,-0.5740815997123718,0.8975028991699219,0.6369255781173706,0.3034508526325226,-0.6130014061927795,0.8781260848045349,0.751828134059906,0.310276061296463,-0.6222833395004272,0.8568081855773926,0.6324747800827026,0.3053863048553467,-0.6628097295761108,0.8250911235809326,0.7473066449165344,0.30763447284698486,-0.6134290099143982,0.854706346988678,0.6368352770805359,0.3040039837360382,-0.6580609083175659,0.8226203322410583,0.7461642026901245,0.3094331920146942,-0.578368067741394,0.8382542729377747,0.6403736472129822,0.3061996102333069,-0.6212124824523926,0.8215983510017395,0.7145510315895081,0.5683208107948303,-0.009127854369580746,0.9998210072517395,0.6684180498123169,0.5693292617797852,0.008925345726311207,0.9998558163642883,0.7242082953453064,0.720300555229187,0.0033564462792128325,0.9930970072746277,0.6578996181488037,0.7220621705055237,0.015865733847022057,0.9960074424743652,0.7450262308120728,0.8745241165161133,0.08935144543647766,0.9933527708053589,0.6405647993087769,0.8745567202568054,0.10716766119003296,0.9956044554710388,0.7401757836341858,0.8976246118545532,0.0895262360572815,0.9197874069213867,0.6461883783340454,0.8963066935539246,0.10922999680042267,0.9257310628890991,0.7583910226821899,0.9214017987251282,-0.012135960161685944,0.9872496724128723,0.6243389844894409,0.9237232804298401,0.015183670446276665,0.989778995513916
up,0.6911793947219849,0.24693182110786438,-0.18130257725715637,0.9999963641166687,0.6967853903770447,0.23442022502422333,-0.16530773043632507,0.9999964833259583,0.7000616788864136,0.2347588688135147,-0.16531428694725037,0.999995231628418,0.7025544047355652,0.2353169173002243,-0.16530747711658478,0.999995768070221,0.6864169836044312,0.23596420884132385,-0.16437627375125885,0.9999955892562866,0.6829994916915894,0.23705264925956726,-0.16436278820037842,0.9999946355819702,0.6796688437461853,0.23807238042354584,-0.1643008291721344,0.9999945163726807,0.7082053422927856,0.24555251002311707,-0.07439703494310379,0.999995768070221,0.6761454939842224,0.248768612742424,-0.0701439157128334,0.9999942183494568,0.6982462406158447,0.2654569745063782,-0.14879582822322845,0.999994695186615,0.6851827502250671,0.26521584391593933,-0.1477048099040985,0.999993085861206,0.7314450740814209,0.3396883010864258,-0.08541058003902435,0.9989749193191528,0.657482922077179,0.3333691954612732,-0.0810379609465599,0.9995301961898804,0.7584407925605774,0.3365837633609772,-0.341047465801239,0.9583185911178589,0.6372147798538208,0.3088127672672272,-0.3450740575790405,0.9566212296485901,0.7532826662063599,0.3053746819496155,-0.554908812046051,0.886394202709198,0.6372023820877075,0.30277326703071594,-0.5922297239303589,0.882188081741333,0.7514606714248657,0.3104380965232849,-0.6027202606201172,0.8459814190864563,0.6325504183769226,0.3062310218811035,-0.6411749124526978,0.8336678743362427,0.7467954158782959,0.30802667140960693,-0.5929309725761414,0.8440449237823486,0.6374691724777222,0.30465617775917053,-0.6355456113815308,0.8317647576332092,0.7457115650177002,0.30978357791900635,-0.5588732361793518,0.8285782337188721,0.6411750316619873,0.3069343864917755,-0.5995951890945435,0.8301196694374084,0.7147380709648132,0.568200409412384,-0.009047696366906166,0.9998035430908203,0.668626070022583,0.5690897703170776,0.008849944919347763,0.9998387098312378,0.7243911623954773,0.7203723192214966,-0.0008268191595561802,0.9924655556678772,0.6579760909080505,0.7221531271934509,0.01390976645052433,0.9955466389656067,0.7450404763221741,0.8745843768119812,0.0831310972571373,0.9931551814079285,0.6405964493751526,0.8746386170387268,0.10446149110794067,0.9954075813293457,0.7402098178863525,0.89784175157547,0.08332814276218414,0.9167007803916931,0.6462025046348572,0.8964486718177795,0.10630188137292862,0.9235062599182129,0.7583456039428711,0.9214019179344177,-0.01740126684308052,0.9870619773864746,0.6242977976799011,0.923462450504303,0.012846635654568672,0.9894753694534302
